"","X1","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes.GoodForKids","attributes.RestaurantsReservations","attributes.GoodForMeal","attributes.BusinessParking","attributes.Caters","attributes.NoiseLevel","attributes.RestaurantsTableService","attributes.RestaurantsTakeOut","attributes.RestaurantsPriceRange2","attributes.OutdoorSeating","attributes.BikeParking","attributes.Ambience","attributes.HasTV","attributes.WiFi","attributes.Alcohol","attributes.RestaurantsAttire","attributes.RestaurantsGoodForGroups","attributes.RestaurantsDelivery","attributes.BusinessAcceptsCreditCards","attributes.BusinessAcceptsBitcoin","attributes.ByAppointmentOnly","attributes.AcceptsInsurance","attributes.Music","attributes.GoodForDancing","attributes.CoatCheck","attributes.HappyHour","attributes.BestNights","attributes.WheelchairAccessible","attributes.DogsAllowed","attributes.BYOBCorkage","attributes.DriveThru","attributes.Smoking","attributes.AgesAllowed","attributes.HairSpecializesIn","attributes.Corkage","attributes.BYOB","attributes.DietaryRestrictions","attributes.Open24Hours","attributes.RestaurantsCounterService","categories","hours.Monday","hours.Tuesday","hours.Wednesday","hours.Thursday","hours.Friday","hours.Saturday","hours.Sunday"
"44",109960,"2vuzUsuJtw4JqHCuR8PEBg","Popeyes Louisiana Kitchen","2445 Cherry Rd","Rock Hill","SC","29732",34.96994,-80.99285,2,27,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': False","'brunch': False","'breakfast': False}",NA,NA,"u'average'","False","True","1","False","False",NA,"True",NA,NA,"'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,"American (Traditional), Food, Seafood, Fast Food, Chicken Wings, Restaurants, Sandwiches, Desserts","10:0-22:0","10:0-22:0"
"45",122067,"YJ_d4gjHPFv8Pjcoq5vZwg","Hibachi Japan","3981 Washington Rd","Canonsburg","PA","15317",40.27087,-80.12798,3,4,0,"True",TRUE,NA,"{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}",NA,"u'average'",NA,"True","2","False","True",NA,"True",NA,"u'full_bar'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Japanese, Restaurants",NA,NA,NA
"46",81316.1,"zd8dDaVh-BQHDieaIu-rVA","Frankie Boys","8624 Camfield St","Charlotte","NC","28277",35.05349,-80.8156,3.5,14,0,"True",FALSE,NA,"{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","True","u'quiet'",NA,"True","1","False",NA,"{'romantic': False","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': True}","True","u'free'","u'none'","u'casual'","True","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",38968,"EWfR5lG8YnVObAhC9Ve0mA","The Best Ever Subs and More","21001 N Tatum Blvd, Ste 84","Phoenix","AZ","85050",33.67635,-111.97365,4.5,12,0,"True",FALSE,NA,NA,"True","u'average'",NA,"True","1","True","True","{'romantic': False","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': False}","True",NA,"u'none'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",11072,"1c_jEfvQBPXZ5YUaAMYJrQ","Duzan Mediterranean Cafe & Tapas","10345 S Eastern Ave, Unit 110","Henderson","NV","89052",36.00093,-115.10937,4.5,215,0,"True",FALSE,"{'dessert': True","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}","True","'quiet'","True","True","2","True","True","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': True}","True","'no'","'beer_and_wine'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",34340,"dUhYjBM3QHkPKV7Z63ottQ","Long Creek Fish Fry","1425 Lower Dallas Hwy","Dallas","NC","28034",35.30441,-81.15814,4,32,0,"True",FALSE,NA,"{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","True","u'average'",NA,"True","1","False","False","{'romantic': False","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': True}","False","u'no'","u'none'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",137871,"l1SGwoX-qkd17XUNkrvskQ","Goldstruck Coffee","130 Cumberland Street","Toronto","ON","M5R",43.67028,-79.39232,3.5,56,1,NA,NA,NA,"{'garage': True","'street': True","'validated': False","'lot': False","'valet': False}","False",NA,NA,"True","1","False","True",NA,NA,"'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coffee & Tea, Restaurants, Food, Cafes",NA,NA,NA
"51",33882,"kwMJ4KfhEcrk9jiMe-S6wQ","Mercurio's","5523 Walnut St","Pittsburgh","PA","15232",40.45166,-79.93296,4,318,1,"True",FALSE,"{'dessert': True","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': True","'street': True","'validated': False","'lot': False","'valet': False}","True","u'average'",NA,"True","2","True","True","{'romantic': False","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': True}","False","u'free'","u'beer_and_wine'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",138508,"HSwnY_zM-kS7zHk6f-evaA","Mantua Corners Bar & Grille","11697 State Rt 44","Mantua","OH","44255",41.31002,-81.22174,5,8,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': False","'brunch': False","'breakfast': False}",NA,NA,NA,NA,"True","2","True","False","{'touristy': False","'hipster': False","'romantic': False","'divey': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': False}","True",NA,"'full_bar'","u'casual'","True","False","True",NA,NA,NA,NA,"False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA
"53",132123,"SAEGVsnptCMREqLSiNRX1Q","Supermodel Pizza","772 College St","Toronto","ON","M6G 1C6",43.65487,-79.42044,3,6,0,"True",FALSE,NA,"{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}",NA,NA,NA,NA,"1","False",NA,NA,NA,NA,"u'none'","u'casual'","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Pizza","11:0-23:0","11:0-23:0","11:0-23:0"
"54",185482,"7uICQGYv3dgIq0S8Aq8q8g","Sonic Drive-In","1648 Celanese Rd","Rock Hill","SC","29732",34.97706,-80.9991,2,17,1,"True",FALSE,"{'dessert': True","'latenight': False","'lunch': True","'dinner': False","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","False","u'average'","False","True","1","True","False","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': False}","False","'no'","u'none'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",68630.1,"PFHe1blTy2yPRpDk_OIrTw","Benna's Bakery & Deli","135 Roncesvalles Avenue","Toronto","ON","M6R 2L2",43.64324,-79.44758,4.5,18,1,"False",FALSE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': False","'brunch': False","'breakfast': False}","{'garage': False","'street': True","'validated': False","'lot': False","'valet': False}",NA,NA,NA,"True","2","False","True",NA,"False",NA,"u'none'",NA,"False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",165130.1,"eLF59Mc9s8JF4UPIjgdrTA","Famoso Neapolitan Pizzeria","102-5149 Country Hills Boulevard","Calgary","AB","T3A 5K8",51.13772,-114.15966,3,56,1,"True",TRUE,NA,"{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","False","u'average'",NA,"True","2","True","True","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': True}","True","'free'","u'full_bar'","u'casual'","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",66977.1,"1r9xmPVZqsiTNQr_FAcs8w","Mary Coyle Ol' Fashion Ice Cream","5823 N 7th St","Phoenix","AZ","85014",33.52257,-112.06471,4,115,1,"True",FALSE,"{'dessert': True","'latenight': False","'lunch': False","'dinner': False","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","True","u'average'","False","False","1","False","True","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': True}","True","u'no'","u'none'","'casual'","True","False","True","False",NA,NA,NA,NA,NA,NA,NA,"True","False",NA
"58",3292.1,"cInZkUSckKwxCqAR7s2ETw","First Watch","13950 Cedar Rd","University Heights","OH","44118",41.50077,-81.53779,3.5,73,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': False","'brunch': True","'breakfast': True}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","False","u'average'","True","True","1","False","True","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': True}","False","u'free'","u'none'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",112554.1,"11bhfBbcFypczdz3N_w6iw","Senor Taco","12958 W Indian School Rd, Ste B1","Litchfield Park","AZ","85340",33.4941,-112.33777,3.5,99,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': True}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","False","u'average'","False","True","1","True","True","{'touristy': False","'hipster': False","'romantic': False","'divey': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': False}","False","u'no'","u'none'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",7511,"P0k48-YlKuxskB7ys2Ir0A","Rice To You","5132 W McDowell Rd","Phoenix","AZ","85035",33.46643,-112.16968,3.5,37,1,"True",FALSE,NA,"{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}","False","u'quiet'",NA,"True","1","False","True","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': False}","False","u'no'",NA,"u'casual'","True","True","True",NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA
"61",106469,"-LzUYsR54hd8cCiYXTquRA","Medley Buffet","4500 W Tropicana Ave","Las Vegas","NV","89103",36.10272,-115.20259,3,438,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': True","'breakfast': True}","{'garage': True","'street': False","'validated': False","'lot': True","'valet': True}","False","u'average'","True","False","2","False","True","{'romantic': False","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': True}","False","u'free'","u'beer_and_wine'","'casual'","True","False","True","False",NA,NA,NA,NA,NA,NA,NA,"True","False",NA
"62",72178.1,"XgGutRRtubnKdJLv4Xqaug","Pita Basket","109-30 Market Boulevard SE","Airdrie","AB","T4B 2A2",51.26859,-113.99289,4.5,14,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': False","'brunch': False","'breakfast': False}",NA,NA,NA,NA,"True","1","False","True",NA,"True","u'free'",NA,"u'casual'","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle Eastern, Lebanese, Restaurants","11:0-20:0","11:0-20:0"
"63",188713,"CFZhZukrsIcFIxZ2I0p5Og","The Sydney Grind","2883 Lake Shore Blvd W","Toronto","ON","M8V 1J1",43.6012,-79.50376,4,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Bakeries, Food, Cafes, Coffee & Tea","8:0-16:0","8:0-16:0","8:0-16:0","8:0-16:0","8:0-16:0","8:0-16:0","8:0-16:0"
"64",187628.1,"8HK_pj0_EJUykVAD4zHa5w","Spices East Indian Dining","19369 Sheriff King Street, Unit 506","Calgary","AB","T2X 0G2",50.87923,-114.07333,3,5,1,NA,NA,NA,"{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}",NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Indian, Restaurants","14:30-21:30","14:30-21:30","14:30-21:30"
"65",39600.1,"m_JrQBdsGWC22IKitUUAAw","Bawarchi Indian Grill and Bar","10099 Weddington Rd Ext","Charlotte","NC","28027",35.36298,-80.71183,3.5,28,1,"True",TRUE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': False","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}",NA,NA,NA,"True","2","True",NA,"{'touristy': False","'hipster': False","'romantic': False","'divey': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': False}",NA,"u'free'",NA,NA,"True","True","True",NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA
"66",28043,"G2x-IPEd1HvqjSnt908qhg","Alivertos Mexican Food","263 W University Dr","Mesa","AZ","85201",33.42215,-111.83895,3.5,3,1,NA,NA,"{'dessert': False","'latenight': False","'lunch': False","'dinner': False","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",73033.1,"fxZ8B05ROM1BSAdlh7p1MQ","Panda Express","13732 W Bell Rd, Space 16","Surprise","AZ","85374",33.64069,-112.35441,2.5,47,1,"True",FALSE,"{'dessert': False","'latenight': True","'lunch': True","'dinner': False","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}","True","u'loud'","False","True","1","True","True","{'touristy': False","'hipster': False","'romantic': False","'divey': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': True}","False","u'no'","u'none'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",190657.1,"o2Qh4SiGYJ7BK4hP7dfkrw","Saffron Indian Bistro","4330 W Union Hills Dr","Glendale","AZ","85308",33.6557,-112.15291,4,277,1,"True",TRUE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","True","'quiet'","True","True","2","True","True","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': True}","True","u'free'","u'full_bar'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA
"69",6500,"cTgTtdw_O-C7VO3oNzGRvg","Starters Sports Bar and Grill","1400 S McClintock Dr","Tempe","AZ","85281",33.41315,-111.90954,3.5,29,1,"False",FALSE,"{'dessert': False","'latenight': True","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","False","u'average'","True","True","1","True","True","{'touristy': False","'hipster': False","'romantic': False","'divey': True","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': True}","True","u'no'","u'full_bar'","u'casual'","True","False","True",NA,NA,NA,"{'dj': False","'background_music': False","'no_music': False","'jukebox': True","'live': False","'video': False","'karaoke': False}","False"
"70",49054.1,"A96UMn--KouLcMO6DUi8Ng","Family Restaurant","2614 Brownsville Rd","Pittsburgh","PA","15227",40.38507,-79.97838,5,35,0,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': False","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}","True","'quiet'","True","True","2","False","True","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': True}","True","'no'","'none'","'casual'","True","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",147238,"vf-OLMuP-EB1vlqVGUx4CQ","Loco Patron","1327 E Chandler Blvd, Ste 108","Phoenix","AZ","85048",33.30417,-112.05475,3,108,0,"True",FALSE,NA,"{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}","False","u'loud'",NA,"True","2","True","True","{'romantic': False","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': True}","True","u'free'","u'full_bar'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",137741,"zYbEKtLeosxhTzF4zSRIyA","Rumi's Market and Deli","8225 Carnegie Ave","Cleveland","OH","44103",41.50134,-81.63042,3,21,1,"True",FALSE,NA,"{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","True","u'quiet'",NA,"True","1","False",NA,"{'touristy': False","'hipster': False","'romantic': False","'divey': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': False}","False","u'no'","u'none'","'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",40504.1,"X-V0cWAHI-cw5b0P3WtXZQ","50's Diner","5693 S Jones Boulevard","Las Vegas","NV","89136",36.08684,-115.22543,3.5,10,0,"True",NA,NA,"{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}",NA,NA,NA,"True","1","False",NA,NA,NA,NA,"u'none'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Diners",NA,NA,NA
"74",103346,"daNKquKlJrBZ8CIG9jxnVA","The Azteca","703 Eastwood Dr","Mahomet","IL","61853",40.19574,-88.39775,4,5,0,"True",NA,NA,"{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}",NA,NA,NA,"True","1","True",NA,NA,NA,NA,NA,"u'casual'",NA,"False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Mexican","16:30-20:0","16:30-20:0","16:30-20:0"
"75",147484.1,"T0dN9-NfwF_YD2fSQRu9AQ","Gus' Cafe","4717 Butler St","Pittsburgh","PA","15201",40.47511,-79.95799,3,77,0,"False",FALSE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': True","'validated': False","'lot': False","'valet': False}","False","u'average'","True","True","1","True","True","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': True}","True","u'free'","u'full_bar'","u'casual'","True","False","False",NA,NA,NA,NA,"False",NA,"True",NA,"False",NA,NA
"76",81597,"9vLGuYpCoV9Od2b7hoBPrg","Detroit Eatery","389 Danforth Ave","Toronto","ON","M4K 1P1",43.67739,-79.3517,3.5,42,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': False","'brunch': True","'breakfast': True}","{'garage': False","'street': True","'validated': False","'lot': False","'valet': False}","False","u'loud'","True","True","1","False","True","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': True}","True","u'no'","u'full_bar'","u'casual'","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",113145.1,"T_ogWFxPzlUsrqER_Na2mQ","Hilton Garden Inn - Pittsburgh Airport","9600 University Blvd","Coraopolis","PA","15108",40.50306,-80.22357,4.5,12,1,"True",TRUE,NA,NA,NA,NA,NA,"True","2",NA,NA,NA,NA,"'free'",NA,NA,"True","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Event Planning & Services, Hotels & Travel, Hotels, American (Traditional), Venues & Event Spaces, Restaurants","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
